측정시간,날자,시(HOUR),주(WEEK),공휴일,하늘상태,강우상태,테이터수,입구,출구
2021-04-16 20:00,2021-04-16,20,금,N,맑음,없음,60,72,14
2021-04-16 19:00,2021-04-16,19,금,N,맑음,없음,60,59,35
2021-04-16 18:00,2021-04-16,18,금,N,맑음,없음,60,149,33
2021-04-16 17:00,2021-04-16,17,금,N,맑음,없음,59,109,29
2021-04-16 16:00,2021-04-16,16,금,N,맑음,없음,60,87,37
2021-04-16 15:00,2021-04-16,15,금,N,흐림,없음,60,71,37
2021-04-16 14:00,2021-04-16,14,금,N,흐림,없음,60,66,38
2021-04-16 13:00,2021-04-16,13,금,N,흐림,없음,60,44,40
2021-04-16 12:00,2021-04-16,12,금,N,흐림,없음,60,68,68
2021-04-16 11:00,2021-04-16,11,금,N,흐림,비,60,58,42
2021-04-16 10:00,2021-04-16,10,금,N,흐림,없음,60,24,43
2021-04-16 9:00,2021-04-16,9,금,N,흐림,없음,60,36,88
2021-04-16 8:00,2021-04-16,8,금,N,흐림,없음,60,35,159
2021-04-16 7:00,2021-04-16,7,금,N,구름많음,없음,59,4,61
2021-04-16 6:00,2021-04-16,6,금,N,흐림,없음,60,2,10
2021-04-16 5:00,2021-04-16,5,금,N,흐림,없음,60,1,5
2021-04-16 4:00,2021-04-16,4,금,N,흐림,없음,60,1,0
2021-04-16 3:00,2021-04-16,3,금,N,구름많음,없음,60,0,0
2021-04-16 2:00,2021-04-16,2,금,N,구름많음,없음,60,0,0
2021-04-16 1:00,2021-04-16,1,금,N,구름많음,없음,59,0,0
2021-04-16 0:00,2021-04-16,0,금,N,구름많음,없음,58,1,1
2021-04-15 23:00,2021-04-15,23,목,N,구름많음,없음,60,6,4
2021-04-15 22:00,2021-04-15,22,목,N,구름많음,없음,60,49,15
2021-04-15 21:00,2021-04-15,21,목,N,구름많음,없음,60,74,29
2021-04-15 20:00,2021-04-15,20,목,N,구름많음,없음,60,56,23
2021-04-15 19:00,2021-04-15,19,목,N,맑음,없음,60,74,28
2021-04-15 18:00,2021-04-15,18,목,N,맑음,없음,60,190,36
2021-04-15 17:00,2021-04-15,17,목,N,맑음,없음,60,82,26
2021-04-15 16:00,2021-04-15,16,목,N,맑음,없음,60,61,30
2021-04-15 15:00,2021-04-15,15,목,N,맑음,없음,60,61,32
2021-04-15 14:00,2021-04-15,14,목,N,맑음,없음,60,46,24
2021-04-15 13:00,2021-04-15,13,목,N,맑음,없음,60,53,41
2021-04-15 12:00,2021-04-15,12,목,N,맑음,없음,60,49,60
2021-04-15 11:00,2021-04-15,11,목,N,구름많음,없음,60,50,31
2021-04-15 10:00,2021-04-15,10,목,N,흐림,없음,60,54,71
2021-04-15 9:00,2021-04-15,9,목,N,흐림,없음,60,10,85
2021-04-15 8:00,2021-04-15,8,목,N,구름많음,없음,60,16,162
2021-04-15 7:00,2021-04-15,7,목,N,구름많음,없음,60,34,82
2021-04-15 6:00,2021-04-15,6,목,N,구름많음,없음,60,4,13
2021-04-15 5:00,2021-04-15,5,목,N,구름많음,없음,60,1,5
2021-04-15 4:00,2021-04-15,4,목,N,흐림,없음,60,1,1
2021-04-15 3:00,2021-04-15,3,목,N,맑음,없음,60,0,0
2021-04-15 2:00,2021-04-15,2,목,N,맑음,없음,60,0,0
2021-04-15 1:00,2021-04-15,1,목,N,맑음,없음,60,18,23
2021-04-15 0:00,2021-04-15,0,목,N,흐림,없음,60,1,1
2021-04-14 23:00,2021-04-14,23,수,N,맑음,없음,60,7,7
2021-04-14 22:00,2021-04-14,22,수,N,맑음,없음,60,33,18
2021-04-14 21:00,2021-04-14,21,수,N,맑음,없음,60,75,18
2021-04-14 20:00,2021-04-14,20,수,N,맑음,없음,60,45,10
2021-04-14 19:00,2021-04-14,19,수,N,맑음,없음,60,67,24
2021-04-14 18:00,2021-04-14,18,수,N,맑음,없음,60,207,43
2021-04-14 17:00,2021-04-14,17,수,N,맑음,없음,60,112,42
2021-04-14 16:00,2021-04-14,16,수,N,맑음,없음,60,55,26
2021-04-14 15:00,2021-04-14,15,수,N,맑음,없음,60,57,38
2021-04-14 14:00,2021-04-14,14,수,N,맑음,없음,59,41,32
2021-04-14 13:00,2021-04-14,13,수,N,맑음,없음,60,59,37
2021-04-14 12:00,2021-04-14,12,수,N,맑음,없음,60,57,54
2021-04-14 11:00,2021-04-14,11,수,N,맑음,없음,60,39,32
2021-04-14 10:00,2021-04-14,10,수,N,맑음,없음,59,31,52
2021-04-14 9:00,2021-04-14,9,수,N,맑음,없음,60,11,82
2021-04-14 8:00,2021-04-14,8,수,N,맑음,없음,60,18,145
2021-04-14 7:00,2021-04-14,7,수,N,맑음,없음,60,12,72
2021-04-14 6:00,2021-04-14,6,수,N,맑음,없음,60,6,12
2021-04-14 5:00,2021-04-14,5,수,N,맑음,없음,60,2,6
2021-04-14 4:00,2021-04-14,4,수,N,맑음,없음,60,0,1
2021-04-14 3:00,2021-04-14,3,수,N,맑음,없음,60,0,0
2021-04-14 2:00,2021-04-14,2,수,N,맑음,없음,60,0,0
2021-04-14 1:00,2021-04-14,1,수,N,맑음,없음,60,0,0
2021-04-14 0:00,2021-04-14,0,수,N,맑음,없음,60,1,2
2021-04-13 23:00,2021-04-13,23,화,N,맑음,없음,60,5,5
2021-04-13 22:00,2021-04-13,22,화,N,맑음,없음,60,46,12
2021-04-13 21:00,2021-04-13,21,화,N,맑음,없음,60,48,14
2021-04-13 20:00,2021-04-13,20,화,N,맑음,없음,60,48,11
2021-04-13 19:00,2021-04-13,19,화,N,맑음,없음,60,53,34
2021-04-13 18:00,2021-04-13,18,화,N,흐림,없음,60,197,40
2021-04-13 17:00,2021-04-13,17,화,N,흐림,없음,60,93,22
2021-04-13 16:00,2021-04-13,16,화,N,흐림,없음,60,58,31
2021-04-13 15:00,2021-04-13,15,화,N,흐림,없음,60,66,27
2021-04-13 14:00,2021-04-13,14,화,N,흐림,없음,60,34,29
2021-04-13 13:00,2021-04-13,13,화,N,흐림,없음,60,47,48
2021-04-13 12:00,2021-04-13,12,화,N,흐림,없음,60,57,44
2021-04-13 11:00,2021-04-13,11,화,N,흐림,없음,60,56,38
2021-04-13 10:00,2021-04-13,10,화,N,구름많음,없음,59,62,82
2021-04-13 9:00,2021-04-13,9,화,N,흐림,없음,60,20,69
2021-04-13 8:00,2021-04-13,8,화,N,흐림,없음,60,12,130
2021-04-13 7:00,2021-04-13,7,화,N,구름많음,없음,60,9,72
2021-04-13 6:00,2021-04-13,6,화,N,흐림,없음,60,5,9
2021-04-13 5:00,2021-04-13,5,화,N,흐림,없음,60,1,4
2021-04-13 4:00,2021-04-13,4,화,N,구름많음,비,60,1,1
2021-04-13 3:00,2021-04-13,3,화,N,흐림,비,60,0,0
2021-04-13 2:00,2021-04-13,2,화,N,흐림,비,60,0,0
2021-04-13 1:00,2021-04-13,1,화,N,흐림,비,60,0,0
2021-04-13 0:00,2021-04-13,0,화,N,흐림,비,60,0,0
2021-04-12 23:00,2021-04-12,23,월,N,흐림,비,60,3,2
2021-04-12 22:00,2021-04-12,22,월,N,흐림,비,59,38,16
2021-04-12 21:00,2021-04-12,21,월,N,흐림,비,60,61,9
2021-04-12 20:00,2021-04-12,20,월,N,흐림,비,60,55,19
2021-04-12 19:00,2021-04-12,19,월,N,흐림,비,60,73,14
2021-04-12 18:00,2021-04-12,18,월,N,흐림,비,59,228,27
2021-04-12 17:00,2021-04-12,17,월,N,흐림,비,60,115,30
2021-04-12 16:00,2021-04-12,16,월,N,흐림,비,60,54,30
2021-04-12 15:00,2021-04-12,15,월,N,흐림,비,60,54,24
2021-04-12 14:00,2021-04-12,14,월,N,흐림,비,58,56,27
2021-04-12 13:00,2021-04-12,13,월,N,흐림,없음,60,49,43
2021-04-12 12:00,2021-04-12,12,월,N,흐림,없음,60,67,49
2021-04-12 11:00,2021-04-12,11,월,N,구름많음,없음,60,32,41
2021-04-12 10:00,2021-04-12,10,월,N,흐림,없음,60,22,53
2021-04-12 9:00,2021-04-12,9,월,N,흐림,없음,60,7,69
2021-04-12 8:00,2021-04-12,8,월,N,흐림,없음,60,16,146
2021-04-12 7:00,2021-04-12,7,월,N,,없음,60,9,66
2021-04-12 6:00,2021-04-12,6,월,N,,,60,7,7
2021-04-12 5:00,2021-04-12,5,월,N,,,60,1,7
2021-04-12 4:00,2021-04-12,4,월,N,,,60,0,1
2021-04-12 3:00,2021-04-12,3,월,N,,,60,0,0
2021-04-12 2:00,2021-04-12,2,월,N,,,59,0,0
2021-04-12 1:00,2021-04-12,1,월,N,,,60,0,0
2021-04-12 0:00,2021-04-12,0,월,N,,,60,1,1
2021-04-11 23:00,2021-04-11,23,일,N,,,59,0,1
2021-04-11 22:00,2021-04-11,22,일,N,,,60,5,5
2021-04-11 21:00,2021-04-11,21,일,N,,,60,13,5
2021-04-11 20:00,2021-04-11,20,일,N,,,60,34,5
2021-04-11 19:00,2021-04-11,19,일,N,,,60,43,16
2021-04-11 18:00,2021-04-11,18,일,N,,,60,38,28
2021-04-11 17:00,2021-04-11,17,일,N,,,60,26,17
2021-04-11 16:00,2021-04-11,16,일,N,,,60,25,9
2021-04-11 15:00,2021-04-11,15,일,N,,,60,25,13
2021-04-11 14:00,2021-04-11,14,일,N,,,60,32,19
2021-04-11 13:00,2021-04-11,13,일,N,,,60,33,24
2021-04-11 12:00,2021-04-11,12,일,N,,,60,10,18
2021-04-11 11:00,2021-04-11,11,일,N,,,60,12,13
2021-04-11 10:00,2021-04-11,10,일,N,,,60,6,12
2021-04-11 9:00,2021-04-11,9,일,N,,,60,7,12
2021-04-11 8:00,2021-04-11,8,일,N,,,60,4,11
2021-04-11 7:00,2021-04-11,7,일,N,,,60,5,8
2021-04-11 6:00,2021-04-11,6,일,N,,,58,2,1
2021-04-11 5:00,2021-04-11,5,일,N,,,59,4,1
2021-04-11 4:00,2021-04-11,4,일,N,,,60,1,1
2021-04-11 3:00,2021-04-11,3,일,N,,,60,0,0
2021-04-11 2:00,2021-04-11,2,일,N,,,60,0,0
2021-04-11 1:00,2021-04-11,1,일,N,,,60,0,0
2021-04-11 0:00,2021-04-11,0,일,N,,,60,0,0
2021-04-10 23:00,2021-04-10,23,토,N,,,60,7,3
2021-04-10 22:00,2021-04-10,22,토,N,,,60,24,7
2021-04-10 21:00,2021-04-10,21,토,N,,,60,34,11
2021-04-10 20:00,2021-04-10,20,토,N,,,60,40,10
2021-04-10 19:00,2021-04-10,19,토,N,,,59,40,27
2021-04-10 18:00,2021-04-10,18,토,N,,,60,34,20
2021-04-10 17:00,2021-04-10,17,토,N,,,60,50,27
2021-04-10 16:00,2021-04-10,16,토,N,,,60,52,31
2021-04-10 15:00,2021-04-10,15,토,N,,,60,50,39
2021-04-10 14:00,2021-04-10,14,토,N,,,60,37,40
2021-04-10 13:00,2021-04-10,13,토,N,,,60,36,33
2021-04-10 12:00,2021-04-10,12,토,N,,,60,54,46
2021-04-10 11:00,2021-04-10,11,토,N,,,60,31,30
2021-04-10 10:00,2021-04-10,10,토,N,,,60,9,19
2021-04-10 9:00,2021-04-10,9,토,N,,,60,6,20
2021-04-10 8:00,2021-04-10,8,토,N,,,60,7,14
2021-04-10 7:00,2021-04-10,7,토,N,,,60,12,6
2021-04-10 6:00,2021-04-10,6,토,N,,,60,5,4
2021-04-10 5:00,2021-04-10,5,토,N,,,60,1,4
2021-04-10 4:00,2021-04-10,4,토,N,,,60,1,1
2021-04-10 3:00,2021-04-10,3,토,N,,,60,0,0
2021-04-10 2:00,2021-04-10,2,토,N,,,60,0,0
2021-04-10 1:00,2021-04-10,1,토,N,,,60,0,0
2021-04-10 0:00,2021-04-10,0,토,N,,,60,1,1
2021-04-09 23:00,2021-04-09,23,금,N,,,60,7,15
2021-04-09 22:00,2021-04-09,22,금,N,,,59,39,13
2021-04-09 21:00,2021-04-09,21,금,N,,,60,46,19
2021-04-09 20:00,2021-04-09,20,금,N,,,60,53,23
2021-04-09 19:00,2021-04-09,19,금,N,,,59,63,35
2021-04-09 18:00,2021-04-09,18,금,N,,,60,159,34
2021-04-09 17:00,2021-04-09,17,금,N,,,60,119,30
2021-04-09 16:00,2021-04-09,16,금,N,,,60,71,37
2021-04-09 15:00,2021-04-09,15,금,N,,,60,65,28
2021-04-09 14:00,2021-04-09,14,금,N,,,60,56,28
2021-04-09 13:00,2021-04-09,13,금,N,,,60,43,37
2021-04-09 12:00,2021-04-09,12,금,N,,,60,57,52
2021-04-09 11:00,2021-04-09,11,금,N,,,60,53,40
2021-04-09 10:00,2021-04-09,10,금,N,,,60,24,32
2021-04-09 9:00,2021-04-09,9,금,N,,,60,23,83
2021-04-09 8:00,2021-04-09,8,금,N,,,60,28,160
2021-04-09 7:00,2021-04-09,7,금,N,,,60,5,73
2021-04-09 6:00,2021-04-09,6,금,N,,,60,1,9
2021-04-09 5:00,2021-04-09,5,금,N,,,60,1,7
2021-04-09 4:00,2021-04-09,4,금,N,,,60,1,1
2021-04-09 3:00,2021-04-09,3,금,N,,,60,0,0
2021-04-09 2:00,2021-04-09,2,금,N,,,60,0,0
2021-04-09 1:00,2021-04-09,1,금,N,,,60,0,0
2021-04-09 0:00,2021-04-09,0,금,N,,,60,0,0
2021-04-08 23:00,2021-04-08,23,목,N,,,60,5,5
2021-04-08 22:00,2021-04-08,22,목,N,,,60,44,19
2021-04-08 21:00,2021-04-08,21,목,N,맑음,,60,82,23
2021-04-08 20:00,2021-04-08,20,목,N,맑음,,60,54,17
2021-04-08 19:00,2021-04-08,19,목,N,맑음,,60,85,45
2021-04-08 18:00,2021-04-08,18,목,N,맑음,,59,173,28
2021-04-08 17:00,2021-04-08,17,목,N,맑음,없음,60,105,44
2021-04-08 16:00,2021-04-08,16,목,N,맑음,,60,67,31
2021-04-08 15:00,2021-04-08,15,목,N,맑음,없음,59,56,19
2021-04-08 14:00,2021-04-08,14,목,N,맑음,없음,60,53,27
2021-04-08 13:00,2021-04-08,13,목,N,구름많음,없음,60,75,64
2021-04-08 12:00,2021-04-08,12,목,N,맑음,없음,60,52,55
2021-04-08 11:00,2021-04-08,11,목,N,맑음,없음,60,41,33
2021-04-08 10:00,2021-04-08,10,목,N,맑음,없음,59,15,38
2021-04-08 9:00,2021-04-08,9,목,N,구름많음,없음,60,7,71
2021-04-08 8:00,2021-04-08,8,목,N,구름많음,없음,60,14,143
2021-04-08 7:00,2021-04-08,7,목,N,맑음,없음,60,13,61
2021-04-08 6:00,2021-04-08,6,목,N,맑음,없음,60,2,8
2021-04-08 5:00,2021-04-08,5,목,N,맑음,없음,60,2,6
2021-04-08 4:00,2021-04-08,4,목,N,맑음,없음,60,1,1
2021-04-08 3:00,2021-04-08,3,목,N,맑음,없음,59,0,0
2021-04-08 2:00,2021-04-08,2,목,N,맑음,없음,60,0,0
2021-04-08 1:00,2021-04-08,1,목,N,맑음,없음,60,0,0
2021-04-08 0:00,2021-04-08,0,목,N,맑음,없음,60,1,1
2021-04-07 23:00,2021-04-07,23,수,N,맑음,없음,60,5,0
2021-04-07 22:00,2021-04-07,22,수,N,맑음,없음,60,53,20
2021-04-07 21:00,2021-04-07,21,수,N,맑음,없음,60,76,16
2021-04-07 20:00,2021-04-07,20,수,N,맑음,없음,60,45,16
2021-04-07 19:00,2021-04-07,19,수,N,맑음,없음,60,70,16
2021-04-07 18:00,2021-04-07,18,수,N,맑음,없음,60,190,40
2021-04-07 17:00,2021-04-07,17,수,N,맑음,없음,60,108,19
2021-04-07 16:00,2021-04-07,16,수,N,맑음,없음,60,59,39
2021-04-07 15:00,2021-04-07,15,수,N,맑음,없음,59,57,19
2021-04-07 14:00,2021-04-07,14,수,N,맑음,없음,60,41,38
2021-04-07 13:00,2021-04-07,13,수,N,맑음,없음,60,34,36
2021-04-07 12:00,2021-04-07,12,수,N,맑음,없음,60,65,68
2021-04-07 11:00,2021-04-07,11,수,N,맑음,없음,60,52,25
2021-04-07 10:00,2021-04-07,10,수,N,맑음,없음,60,20,38
2021-04-07 9:00,2021-04-07,9,수,N,맑음,없음,60,18,67
2021-04-07 8:00,2021-04-07,8,수,N,맑음,없음,60,12,153
2021-04-07 7:00,2021-04-07,7,수,N,맑음,없음,59,7,76
2021-04-07 6:00,2021-04-07,6,수,N,맑음,없음,60,3,6
2021-04-07 5:00,2021-04-07,5,수,N,맑음,없음,60,2,7
2021-04-07 4:00,2021-04-07,4,수,N,맑음,없음,60,1,1
2021-04-07 3:00,2021-04-07,3,수,N,맑음,없음,60,0,0
2021-04-07 2:00,2021-04-07,2,수,N,구름많음,없음,59,0,0
2021-04-07 1:00,2021-04-07,1,수,N,맑음,없음,60,0,0
2021-04-07 0:00,2021-04-07,0,수,N,맑음,없음,60,0,0
2021-04-06 23:00,2021-04-06,23,화,N,맑음,없음,60,9,8
2021-04-06 22:00,2021-04-06,22,화,N,맑음,없음,60,43,15
2021-04-06 21:00,2021-04-06,21,화,N,맑음,없음,60,57,29
2021-04-06 20:00,2021-04-06,20,화,N,맑음,없음,60,81,16
2021-04-06 19:00,2021-04-06,19,화,N,맑음,없음,60,61,16
2021-04-06 18:00,2021-04-06,18,화,N,맑음,없음,60,175,26
2021-04-06 17:00,2021-04-06,17,화,N,맑음,없음,60,96,31
2021-04-06 16:00,2021-04-06,16,화,N,맑음,없음,60,54,29
2021-04-06 15:00,2021-04-06,15,화,N,맑음,없음,60,61,32
2021-04-06 14:00,2021-04-06,14,화,N,맑음,없음,60,33,28
2021-04-06 13:00,2021-04-06,13,화,N,맑음,없음,60,42,48
2021-04-06 12:00,2021-04-06,12,화,N,맑음,,60,59,51
2021-04-06 11:00,2021-04-06,11,화,N,맑음,없음,60,40,33
2021-04-06 10:00,2021-04-06,10,화,N,맑음,없음,60,28,55
2021-04-06 9:00,2021-04-06,9,화,N,구름많음,없음,60,6,59
2021-04-06 8:00,2021-04-06,8,화,N,흐림,없음,60,14,149
2021-04-06 7:00,2021-04-06,7,화,N,흐림,없음,60,15,70
2021-04-06 6:00,2021-04-06,6,화,N,흐림,없음,59,4,9
2021-04-06 5:00,2021-04-06,5,화,N,구름많음,없음,60,0,6
2021-04-06 4:00,2021-04-06,4,화,N,맑음,없음,60,1,1
2021-04-06 3:00,2021-04-06,3,화,N,흐림,없음,60,0,0
2021-04-06 2:00,2021-04-06,2,화,N,구름많음,없음,60,0,0
2021-04-06 1:00,2021-04-06,1,화,N,구름많음,없음,60,0,0
2021-04-06 0:00,2021-04-06,0,화,N,구름많음,없음,60,2,2
2021-04-05 23:00,2021-04-05,23,월,N,맑음,없음,60,3,3
2021-04-05 22:00,2021-04-05,22,월,N,맑음,없음,60,30,10
2021-04-05 21:00,2021-04-05,21,월,N,구름많음,없음,60,59,10
2021-04-05 20:00,2021-04-05,20,월,N,구름많음,없음,60,45,10
2021-04-05 19:00,2021-04-05,19,월,N,맑음,없음,60,84,18
2021-04-05 18:00,2021-04-05,18,월,N,맑음,없음,60,210,30
2021-04-05 17:00,2021-04-05,17,월,N,맑음,없음,60,117,25
2021-04-05 16:00,2021-04-05,16,월,N,맑음,없음,60,53,28
2021-04-05 15:00,2021-04-05,15,월,N,구름많음,없음,60,54,44
2021-04-05 14:00,2021-04-05,14,월,N,구름많음,없음,60,48,53
2021-04-05 13:00,2021-04-05,13,월,N,맑음,없음,60,50,58
2021-04-05 12:00,2021-04-05,12,월,N,맑음,없음,60,50,50
2021-04-05 11:00,2021-04-05,11,월,N,맑음,없음,60,32,35
2021-04-05 10:00,2021-04-05,10,월,N,맑음,없음,60,22,48
2021-04-05 9:00,2021-04-05,9,월,N,맑음,없음,60,11,65
2021-04-05 8:00,2021-04-05,8,월,N,맑음,없음,60,25,167
2021-04-05 7:00,2021-04-05,7,월,N,맑음,없음,60,9,67
2021-04-05 6:00,2021-04-05,6,월,N,맑음,없음,60,4,8
2021-04-05 5:00,2021-04-05,5,월,N,구름많음,없음,60,5,6
2021-04-05 4:00,2021-04-05,4,월,N,맑음,없음,60,3,2
2021-04-05 3:00,2021-04-05,3,월,N,맑음,없음,60,0,0
2021-04-05 2:00,2021-04-05,2,월,N,맑음,없음,60,0,0
2021-04-05 1:00,2021-04-05,1,월,N,맑음,없음,60,0,0
2021-04-05 0:00,2021-04-05,0,월,N,구름많음,없음,60,2,3
2021-04-04 23:00,2021-04-04,23,일,N,맑음,없음,60,2,1
2021-04-04 22:00,2021-04-04,22,일,N,맑음,없음,60,7,1
2021-04-04 21:00,2021-04-04,21,일,N,맑음,없음,60,9,13
2021-04-04 20:00,2021-04-04,20,일,N,맑음,없음,60,31,17
2021-04-04 19:00,2021-04-04,19,일,N,구름많음,없음,60,36,18
2021-04-04 18:00,2021-04-04,18,일,N,흐림,없음,60,40,17
2021-04-04 17:00,2021-04-04,17,일,N,구름많음,없음,60,27,32
2021-04-04 16:00,2021-04-04,16,일,N,흐림,없음,60,29,21
2021-04-04 15:00,2021-04-04,15,일,N,흐림,없음,60,35,13
2021-04-04 14:00,2021-04-04,14,일,N,흐림,없음,60,26,21
2021-04-04 13:00,2021-04-04,13,일,N,맑음,없음,60,26,15
2021-04-04 12:00,2021-04-04,12,일,N,흐림,없음,60,17,23
2021-04-04 11:00,2021-04-04,11,일,N,흐림,없음,60,10,16
2021-04-04 10:00,2021-04-04,10,일,N,흐림,없음,60,11,20
2021-04-04 9:00,2021-04-04,9,일,N,흐림,없음,60,6,14
2021-04-04 8:00,2021-04-04,8,일,N,흐림,없음,60,12,16
2021-04-04 7:00,2021-04-04,7,일,N,흐림,없음,60,3,5
2021-04-04 6:00,2021-04-04,6,일,N,흐림,없음,60,0,3
2021-04-04 5:00,2021-04-04,5,일,N,흐림,없음,60,1,0
2021-04-04 4:00,2021-04-04,4,일,N,흐림,없음,60,1,2
2021-04-04 3:00,2021-04-04,3,일,N,흐림,없음,60,0,0
2021-04-04 2:00,2021-04-04,2,일,N,흐림,없음,60,0,0
2021-04-04 1:00,2021-04-04,1,일,N,흐림,없음,59,0,0
2021-04-04 0:00,2021-04-04,0,일,N,흐림,없음,60,1,1
2021-04-03 23:00,2021-04-03,23,토,N,흐림,없음,60,3,3
2021-04-03 22:00,2021-04-03,22,토,N,흐림,비,60,20,10
2021-04-03 21:00,2021-04-03,21,토,N,흐림,비,60,46,31
2021-04-03 20:00,2021-04-03,20,토,N,흐림,없음,60,57,15
2021-04-03 19:00,2021-04-03,19,토,N,흐림,비,60,29,19
2021-04-03 18:00,2021-04-03,18,토,N,흐림,비,60,38,9
2021-04-03 17:00,2021-04-03,17,토,N,흐림,비,59,46,25
2021-04-03 16:00,2021-04-03,16,토,N,흐림,비,60,46,32
2021-04-03 15:00,2021-04-03,15,토,N,흐림,비,60,50,33
2021-04-03 14:00,2021-04-03,14,토,N,흐림,비,60,25,19
2021-04-03 13:00,2021-04-03,13,토,N,흐림,비,60,52,41
2021-04-03 12:00,2021-04-03,12,토,N,흐림,비,60,31,24
2021-04-03 11:00,2021-04-03,11,토,N,흐림,비,60,31,42
2021-04-03 10:00,2021-04-03,10,토,N,흐림,비,60,27,42
2021-04-03 9:00,2021-04-03,9,토,N,흐림,없음,60,13,22
2021-04-03 8:00,2021-04-03,8,토,N,흐림,없음,60,10,14
2021-04-03 7:00,2021-04-03,7,토,N,흐림,없음,60,6,11
2021-04-03 6:00,2021-04-03,6,토,N,흐림,없음,60,4,3
2021-04-03 5:00,2021-04-03,5,토,N,흐림,없음,60,3,0
2021-04-03 4:00,2021-04-03,4,토,N,흐림,없음,60,1,1
2021-04-03 3:00,2021-04-03,3,토,N,흐림,없음,60,0,0
2021-04-03 2:00,2021-04-03,2,토,N,흐림,없음,60,0,0
2021-04-03 1:00,2021-04-03,1,토,N,흐림,없음,60,0,0
2021-04-03 0:00,2021-04-03,0,토,N,흐림,없음,60,0,0
2021-04-02 23:00,2021-04-02,23,금,N,흐림,없음,60,5,5
2021-04-02 22:00,2021-04-02,22,금,N,흐림,없음,60,58,17
2021-04-02 21:00,2021-04-02,21,금,N,흐림,없음,60,59,32
2021-04-02 20:00,2021-04-02,20,금,N,흐림,없음,60,46,19
2021-04-02 19:00,2021-04-02,19,금,N,흐림,없음,60,68,28
2021-04-02 18:00,2021-04-02,18,금,N,흐림,없음,59,144,42
2021-04-02 17:00,2021-04-02,17,금,N,흐림,없음,60,115,23
2021-04-02 16:00,2021-04-02,16,금,N,흐림,없음,60,57,37
2021-04-02 15:00,2021-04-02,15,금,N,흐림,없음,60,56,26
2021-04-02 14:00,2021-04-02,14,금,N,흐림,없음,60,39,24
2021-04-02 13:00,2021-04-02,13,금,N,흐림,없음,60,34,45
2021-04-02 12:00,2021-04-02,12,금,N,흐림,없음,60,70,41
2021-04-02 11:00,2021-04-02,11,금,N,맑음,없음,60,50,31
2021-04-02 10:00,2021-04-02,10,금,N,구름많음,없음,60,30,44
2021-04-02 9:00,2021-04-02,9,금,N,구름많음,없음,60,27,101
2021-04-02 8:00,2021-04-02,8,금,N,구름많음,없음,60,25,135
2021-04-02 7:00,2021-04-02,7,금,N,흐림,없음,60,10,59
2021-04-02 6:00,2021-04-02,6,금,N,흐림,없음,60,3,5
2021-04-02 5:00,2021-04-02,5,금,N,흐림,없음,60,1,3
2021-04-02 4:00,2021-04-02,4,금,N,구름많음,없음,60,1,1
2021-04-02 3:00,2021-04-02,3,금,N,흐림,없음,60,0,0
2021-04-02 2:00,2021-04-02,2,금,N,맑음,없음,60,0,0
2021-04-02 1:00,2021-04-02,1,금,N,맑음,없음,60,0,0
2021-04-02 0:00,2021-04-02,0,금,N,맑음,없음,60,1,1
2021-04-01 23:00,2021-04-01,23,목,N,맑음,없음,60,6,2
2021-04-01 22:00,2021-04-01,22,목,N,맑음,없음,60,50,15
2021-04-01 21:00,2021-04-01,21,목,N,맑음,없음,59,80,22
2021-04-01 20:00,2021-04-01,20,목,N,맑음,없음,59,38,24
2021-04-01 19:00,2021-04-01,19,목,N,맑음,없음,59,61,15
2021-04-01 18:00,2021-04-01,18,목,N,맑음,없음,60,153,29
2021-04-01 17:00,2021-04-01,17,목,N,구름많음,없음,60,117,22
2021-04-01 16:00,2021-04-01,16,목,N,구름많음,없음,60,54,28
2021-04-01 15:00,2021-04-01,15,목,N,구름많음,없음,60,43,24
2021-04-01 14:00,2021-04-01,14,목,N,구름많음,없음,60,41,25
2021-04-01 13:00,2021-04-01,13,목,N,구름많음,없음,60,49,39
2021-04-01 12:00,2021-04-01,12,목,N,맑음,없음,60,67,54
2021-04-01 11:00,2021-04-01,11,목,N,맑음,없음,60,42,41
2021-04-01 10:00,2021-04-01,10,목,N,맑음,없음,60,19,36
2021-04-01 9:00,2021-04-01,9,목,N,맑음,없음,59,20,64
2021-04-01 8:00,2021-04-01,8,목,N,구름많음,없음,60,15,125
2021-04-01 7:00,2021-04-01,7,목,N,맑음,없음,60,10,74
2021-04-01 6:00,2021-04-01,6,목,N,맑음,없음,60,1,6
2021-04-01 5:00,2021-04-01,5,목,N,맑음,없음,60,0,4
2021-04-01 4:00,2021-04-01,4,목,N,맑음,없음,60,1,2
2021-04-01 3:00,2021-04-01,3,목,N,맑음,없음,60,0,0
2021-04-01 2:00,2021-04-01,2,목,N,구름많음,없음,60,0,0
2021-04-01 1:00,2021-04-01,1,목,N,맑음,없음,60,0,0
2021-04-01 0:00,2021-04-01,0,목,N,구름많음,없음,60,0,0
2021-03-31 23:00,2021-03-31,23,수,N,구름많음,없음,60,16,12
2021-03-31 22:00,2021-03-31,22,수,N,구름많음,없음,60,55,16
2021-03-31 21:00,2021-03-31,21,수,N,맑음,없음,60,64,27
2021-03-31 20:00,2021-03-31,20,수,N,맑음,없음,60,54,18
2021-03-31 19:00,2021-03-31,19,수,N,맑음,없음,60,69,26
2021-03-31 18:00,2021-03-31,18,수,N,맑음,없음,60,157,29
